StartPoint,EndPoint,Distance,net_length
109,111,19.99999999928,0.0
109,112,29.99999999978,0.0
109,113,39.99999999836,0.0
109,114,50.000000000360004,0.0
109,115,60.000000000190006,0.0
109,116,70.00000000049,0.0
109,117,80.00000000042,0.0
109,118,89.99999999983001,0.0
109,119,99.99999999966,0.0
109,120,110.00000000026,0.0
110,100,100.00000000127999,0.0
110,101,89.99999999977999,0.0
110,102,79.99999999994999,0.0
110,103,70.00000000085,0.0
110,104,59.99999999995,0.0
110,105,50.00000000096,0.0
110,106,40.00000000016,0.0
110,107,29.999999998759996,0.0
110,108,20.0000000007,0.0
110,109,10.0000000006,0.0
110,111,9.99999999868,0.0
110,112,19.999999999179998,0.0
110,113,29.99999999776,0.0
110,114,39.99999999976,0.0
110,115,49.99999999959,0.0
110,116,59.99999999989,0.0
110,117,69.99999999982,0.0
110,118,79.99999999923,0.0
110,119,89.99999999906,0.0
110,120,99.99999999965999,0.0
111,100,109.99999999996,0.0
111,101,99.99999999846,0.0
111,102,89.99999999863,0.0
111,103,79.99999999953,0.0
111,104,69.99999999863,0.0
111,105,59.999999999639996,0.0
111,106,49.999999998839996,0.0
111,107,39.99999999744,0.0
111,108,29.99999999938,0.0
111,109,19.99999999928,0.0
111,110,9.99999999868,0.0
111,112,10.0000000005,0.0
111,113,19.99999999908,0.0
111,114,30.00000000108,0.0
111,115,40.00000000091,0.0
111,116,50.00000000121,0.0
111,117,60.000000001139995,0.0
111,118,70.00000000054999,0.0
111,119,80.00000000037998,0.0
111,120,90.00000000097998,0.0
112,100,120.00000000045999,0.0
112,101,109.99999999895999,0.0
112,102,99.99999999913,0.0
112,103,90.00000000003,0.0
112,104,79.99999999913,0.0
112,105,70.00000000013999,0.0
112,106,59.99999999933999,0.0
112,107,49.999999997939995,0.0
112,108,39.999999999879996,0.0
112,109,29.999999999779998,0.0
112,110,19.999999999179998,0.0
112,111,10.0000000005,0.0
112,113,9.99999999858,0.0
112,114,20.000000000580002,0.0
112,115,30.000000000410004,0.0
112,116,40.00000000071,0.0
112,117,50.00000000064,0.0
112,118,60.00000000005,0.0
112,119,69.99999999988,0.0
112,120,80.00000000048,0.0
113,100,129.99999999904,0.0
113,101,119.99999999754,0.0
113,102,109.99999999771,0.0
113,103,99.99999999861001,0.0
113,104,89.99999999771,0.0
113,105,79.99999999872,0.0
113,106,69.99999999792,0.0
113,107,59.999999996519996,0.0
113,108,49.99999999846,0.0
113,109,39.999999998359996,0.0
113,110,29.99999999776,0.0
